




;;gesprenkeld;;NLPartAdj;
;;gesprenkelde;;NLAttradj
;;gesprint;;NLPartAdj;
;;gesproeid;;NLPartAdj;
;;gesproken;;NLPartAdj;
;;gesprokkeld;;NLPartAdj;
;;gesprongen;;NLPartAdj;
;;gespte;;NLVerb;
;;gespuid;;NLPartAdj;
;;gespurt;;NLPartAdj;
;;gespuugd;;NLPartAdj;
;;gespuwd;;NLPartAdj;
;;gestaafd;;NLPartAdj;
;;gestaakt;;NLPartAdj;
;;gestaakte;;NLAttradj;
;;gestaan;;NLPartAdj;
;;gestaard;;NLPartAdj;
;;gestabiliseerd;;NLPartAdj;
;;gestabiliseerde;;NLAttradj;
;;gestadige;;NLAttradj;
;;gestage;;NLAttradj;
;;gestagneerd;;NLPartAdj;
;;gestald;;NLPartAdj;
;;gestalkt;;NLPartAdj;
;;gestamelde;;NLAttradj
;;gestampt;;NLPartAdj;
;;gestampte;;NLAttradj
;;gestand;;NLPartAdj;
;;gestandaardiseerd;;NLPartAdj;
;;gestandaardiseerde;;NLAttradj;
;;gestapeld;;NLPartAdj;
;;gestapelde;;NLAttradj;
;;gestapt;;NLPartAdj;
;;gestart;;NLPartAdj;
;;gestarte;;NLAttradj;
;;gestationeerd;;NLPartAdj;
;;gestationeerde;;NLAttradj;
;;gesteeld;;NLPartAdj;
;;gesteelde;;NLAttradj
;;gestegen;;NLPartAdj;
;;gestekt;;NLPartAdj;
;;gesteld;;NLPartAdj;
;;gestelde;;NLAttradj;
;;gestelpt;;NLPartAdj;
;;gestelse;;NLAttradj;
;;gestemd;;NLPartAdj;
;;gestemde;;NLAttradj;
;;gestempeld;;NLPartAdj;
;;gestempelde;;NLAttradj;
;;gestenigd;;NLPartAdj;
;;gesteriliseerd;;NLPartAdj;
;;gesteriliseerde;;NLAttradj;
;;gesterkt;;NLPartAdj;
;;gesteund;;NLPartAdj;
;;gesteunde;;NLAttradj;
;;gesteven;;NLPartAdj;
;;gesticht;;NLPartCon;
;;gestichte;;NLAttradj;
;;gesticuleerde;;NLVerb;
;;gesticulerende;;NLAttradj;
;;gestift;;NLPartAdj;
;;gestifte;;NLAttradj
;;gestigmatiseerd;;NLPartAdj;
;;gestijfd;;NLPartAdj;
;;gestikt;;NLPartAdj;
;;gestikte;;NLAttradj;
;;gestild;;NLPartAdj;
;;gestileerd;;NLPartAdj;
;;gestileerde;;NLAttradj;
;;gestimuleerd;;NLPartAdj;
;;gestippeld;;NLPartAdj;
;;gestippelde;;NLAttradj
;;gestipuleerd;;NLPartAdj;
;;gestockeerd;;NLPartAdj;
;;gestoeft;;NLPartAdj;
;;gestoeid;;NLPartAdj;
;;gestoeld;;NLPartAdj;
;;gestoffeerd;;NLPartAdj;
;;gestoffeerde;;NLAttradj;
;;gestofzuigd;;NLPartAdj;
;;gestoken;;NLPartAdj;
;;gestold;;NLPartAdj;
;;gestolde;;NLAttradj;
;;gestolen;;NLPartAdj;
;;gestompt;;NLPartAdj;
;;gestoofd;;NLPartAdj;
;;gestoofde;;NLAttradj;
;;gestookt;;NLPartAdj;
;;gestookte;;NLAttradj;
;;gestoomd;;NLPartAdj;
;;gestoomde;;NLAttradj;
;;gestoord;;NLPartAdj;
;;gestoorde;;NLAttradj;
;;gestopt;;NLPartAdj;
;;gestopte;;NLAttradj;
;;gestormd;;NLPartAdj;
;;gestort;;NLPartAdj;
;;gestorte;;NLAttradj;
;;gestorven;;NLPartAdj;
;;gestoten;;NLPartAdj;
;;gestouwd;;NLPartAdj;
;;gestoven;;NLPartAdj;
;;gestraald;;NLPartAdj;
;;gestraft;;NLPartAdj;
;;gestrafte;;NLAttradj;
;;gestrand;;NLPartAdj;
;;gestrande;;NLAttradj;
;;gestreden;;NLPartAdj;
;;gestreefd;;NLPartAdj;
;;gestreeld;;NLPartAdj;
;;gestreepte;;NLAttradj;
;;gestreken;;NLPartAdj;
;;gestrekt;;NLPartAdj;
;;gestrekte;;NLAttradj;
;;gestrenge;;NLAttradj
;;gestrengeld;;NLPartAdj;
;;gestresseerd;;NLPartAdj;
;;gestresseerde;;NLAttradj;
;;gestresst;;NLPartAdj;
;;gestrest;;NLPartAdj;
;;gestreste;;NLAttradj
;;gestriemd;;NLPartAdj;
;;gestrikt;;NLPartAdj;
;;gestrikte;;NLAttradj;
;;gestript;;NLPartAdj;
;;gestrompeld;;NLPartAdj;
;;gestrooid;;NLPartAdj;
;;gestroomd;;NLPartAdj;
;;gestroomlijnd;;NLPartAdj;
;;gestroomlijnde;;NLAttradj;
;;gestroopt;;NLPartAdj;
;;gestructureerd;;NLPartAdj;
;;gestructureerde;;NLAttradj;
;;gestruikeld;;NLPartAdj;
;;gestudeerd;;NLPartAdj;
;;gestudeerde;;NLAttradj
;;gestuikt;;NLPartAdj;
;;gestuipt;;NLPartAdj;
;;gestuit;;NLPartAdj;
;;gestunt;;NLPartCon;
;;gestunteld;;NLPartAdj;
;;gestut;;NLPartAdj;
;;gestutte;;NLAttradj;
;;gestuurd;;NLPartAdj;
;;gestuurde;;NLAttradj;
;;gestuwd;;NLPartAdj;
;;gestyled;;NLPartAdj;
;;gesubsidieerd;;NLPartAdj;
;;gesubsidieerde;;NLAttradj;
;;gesuggereerd;;NLPartAdj;
;;gesuikerd;;NLPartAdj;
;;gesuikerde;;NLAttradj;
;;gesukkeld;;NLPartAdj;
;;gesupporterd;;NLPartAdj;
;;gesurfd;;NLPartAdj;
;;gesurft;;NLPartAdj;
;;gesurinfecteerde;;NLAttradj
;;gesust;;NLPartAdj;
;;geswitcht;;NLPartAdj;
;;gesymboliseerd;;NLPartAdj;
;;gesynchroniseerd;;NLPartAdj;
;;getaande;;NLAttradj;
;;getackeld;;NLPartAdj;
;;getackled;;NLPartAdj;
;;getafeld;;NLPartAdj;
;;getailleerd;;NLPartAdj;
;;getailleerde;;NLAttradj;
;;getakeld;;NLPartAdj;
;;getakte;;NLAttradj
;;getalenteerd;;NLPartAdj;
;;getalenteerde;;NLAttradj;
;;getalmd;;NLPartAdj;
;;getande;;NLAttradj
;;getankt;;NLPartAdj;
;;getapt;;NLPartAdj;
;;getapte;;NLAttradj;
;;getart;;NLPartAdj;
;;getast;;NLPartAdj;
;;getatoeëerd;;NLPartAdj;
;;getatoeëerde;;NLAttradj;
;;getatoueerd;;NLPartAdj;
;;getaxeerd;;NLPartAdj;
;;geteeld;;NLPartAdj;
;;geteelde;;NLAttradj;
;;geteerd;;NLPartAdj;
;;geteerde;;NLAttradj
;;geteisterd;;NLPartAdj;
;;geteisterde;;NLAttradj;
;;getekend;;NLPartAdj;
;;getekende;;NLAttradj;
;;geteld;;NLPartAdj;
;;getelde;;NLAttradj;
;;getelefoneerd;;NLPartAdj;
;;getelegrafeerd;;NLPartAdj;
;;getemd;;NLPartAdj;
;;getemde;;NLAttradj
;;getemperd;;NLPartAdj;
;;getemperde;;NLAttradj;
;;getennist;;NLPartAdj;
;;getergd;;NLPartAdj;
;;getergde;;NLAttradj;
;;geterroriseerd;;NLPartAdj;
;;getest;;NLPartAdj;
;;geteste;;NLAttradj;
;;getijgerd;;NLPartAdj;
;;getijgerde;;NLAttradj;
;;getikt;;NLPartAdj;
;;getikte;;NLAttradj;
;;getild;;NLPartAdj;
;;getimede;;NLAttradj;
;;getimmerd;;NLPartAdj;
;;getimmerde;;NLAttradj
;;getint;;NLPartAdj;
;;getinte;;NLAttradj;
;;getipt;;NLPartAdj;
;;getipte;;NLAttradj;
;;getiteld;;NLPartAdj;
;;getoast;;NLPartAdj;
;;getobd;;NLPartAdj;
;;getoerd;;NLPartAdj;
;;getoeterd;;NLPartAdj;
;;getoetst;;NLPartAdj;
;;getolereerd;;NLPartAdj;
;;getolereerde;;NLAttradj;
;;getolkt;;NLPartAdj;
;;getongd;;NLPartAdj;
;;getooid;;NLPartAdj;
;;getooide;;NLAttradj;
;;getoond;;NLPartAdj;
;;getoonde;;NLAttradj;
;;getoonzette;;NLAttradj;
;;getoost;;NLPartAdj;
;;getopt;;NLPartAdj;
;;getormenteerd;;NLPartAdj;
;;getormenteerde;;NLAttradj;
;;getornd;;NLPartAdj;
;;getorpedeerd;;NLPartAdj;
;;getoupeerd;;NLPartAdj;
;;getoupeerde;;NLAttradj
;;getoverd;;NLPartAdj;
;;getraceerd;;NLPartAdj;
;;getracht;;NLPartAdj;
;;getracteerd;;NLPartAdj;
;;getraind;;NLPartAdj;
;;getrainde;;NLAttradj;
;;getrakteerd;;NLPartAdj;
;;getralied;;NLPartAdj;
;;getraliede;;NLAttradj
;;getrancheerd;;NLPartAdj;
;;getranseceerd;;NLPartAdj;
;;getransfereerd;;NLPartAdj;
;;getransformeerd;;NLPartAdj;
;;getransleerd;;NLPartAdj;
;;getransplanteerd;;NLPartAdj;
;;getransplanteerde;;NLAttradj
;;getransporteerd;;NLPartAdj;
;;getransporteerde;;NLAttradj
;;getransposeerd;;NLPartAdj;
;;getrapt;;NLPartAdj;
;;getrapte;;NLAttradj;
;;getraumatiseerd;;NLPartAdj;
;;getraumatiseerde;;NLAttradj;
;;getreden;;NLPartAdj;
;;getreiterd;;NLPartAdj;
;;getreurd;;NLPartAdj;
;;getreuzeld;;NLPartAdj;
;;getrild;;NLPartAdj;
;;getrimd;;NLPartAdj;
;;getrimde;;NLAttradj;
;;getriomfeerd;;NLPartAdj;
;;getroffen;;NLPartAdj;
;;getrokken;;NLPartAdj;
;;getromboseerd;;NLPartAdj;
;;getrommeld;;NLPartAdj;
;;getroost;;NLPartAdj;
;;getroostte;;NLVerb;
;;getroostten;;NLVerb;
;;getrotseerd;;NLPartAdj;
;;getroubleerde;;NLAttradj;
;;getrouwd;;NLPartAdj;
;;getrouwde;;NLAttradj;
;;getrouwe;;NLAttradj;
;;getrukeerd;;NLPartAdj;
;;getrukeerde;;NLAttradj;
;;getuft;;NLPartAdj;
;;getuig;;NLVerb;
;;getuigd;;NLPartAdj;
;;getuigde;;NLVerb;
;;getuigden;;NLVerb;
;;getuigen;;NLRelCon;NLInfCon;
;;getuigende;;NLAttradj;
;;getuigt;;NLVerb;
;;getuimeld;;NLPartAdj;
;;getuite;;NLAttradj;
;;getuned;;NLPartAdj;
;;getunede;;NLAttradj;
;;getunneld;;NLPartAdj;
;;geturfd;;NLPartAdj;
;;geturnd;;NLPartAdj;
;;getuurd;;NLPartAdj;
;;getwijfeld;;NLPartAdj;
;;getwist;;NLPartAdj;
;;getypecast;;NLPartAdj;
;;getypeerd;;NLPartAdj;
;;getypeerde;;NLAttradj;
;;getypt;;NLPartAdj;
;;getypte;;NLAttradj;
;;geuit;;NLPartAdj;
;;geuite;;NLAttradj;
;;geulcereerd;;NLPartAdj;
;;geuniformeerde;;NLAttradj
;;geurde;;NLVerb;
;;geurden;;NLVerb;
;;geurende;;NLAttradj;
;;geurige;;NLAttradj;
;;geurigste;;NLAttradj
;;geurt;;NLVerb;
;;gevaarlijke;;NLAttradj;
;;gevaarlijkere;;NLAttradj;
;;gevaarlijkste;;NLAttradj;
;;gevaccineerd;;NLPartAdj;
;;gevaccineerde;;NLAttradj;
;;gevalideerd;;NLPartAdj;
;;gevangen;;NLPartAdj;
;;gevangengehouden;;NLPartAdj;
;;gevangengenomen;;NLPartAdj;
;;gevangengezet;;NLPartAdj;
;;gevangenhoudt;;NLVerb;
;;gevangenzette;;NLVerb;
;;gevangenzitten;;NLVerb;NLInf;
;;gevarieerd;;NLPartAdj;
;;gevarieerde;;NLAttradj;
;;gevasculariseerd;;NLPartAdj;
;;gevasculariseerde;;NLAttradj
;;gevast;;NLPartAdj;
;;gevat;;NLPartAdj;
;;gevatte;;NLAttradj;
;;geve;;NLVerb;
;;gevederd;;NLPartAdj;
;;gevederde;;NLAttradj;
;;geveegd;;NLPartAdj;
;;geveerde;;NLAttradj;
;;geveild;;NLPartAdj;
;;geveilde;;NLAttradj;
;;geveinsd;;NLPartAdj;
;;geveinsde;;NLAttradj;
;;geveld;;NLPartAdj;
;;gevelde;;NLAttradj;
;;geven;;NLVerb;NLInf;
;;gevende;;NLAttradj
;;geventileerd;;NLPartAdj;
;;geventileerde;;NLAttradj;
;;geverbaliseerd;;NLPartAdj;
;;geverbaliseerde;;NLAttradj;
;;geverfd;;NLPartAdj;
;;geverfde;;NLAttradj;
;;gevergd;;NLPartAdj;
;;geverifieerd;;NLPartAdj;
;;gevernist;;NLPartAdj;
;;geverniste;;NLAttradj;
;;gevestigd;;NLPartAdj;
;;gevestigde;;NLAttradj;
;;gevierd;;NLPartAdj;
;;gevierde;;NLAttradj;
;;gevierendeeld;;NLPartAdj;
;;gevijld;;NLPartAdj;
;;gevijlde;;NLAttradj
;;gevild;;NLPartAdj;
;;gevinifieerd;;NLPartAdj;
;;geviseerd;;NLPartAdj;
;;geviseerde;;NLAttradj;
;;gevist;;NLPartAdj;
;;gevisualiseerd;;NLPartAdj;
;;gevlagd;;NLPartAdj;
;;gevlamd;;NLPartAdj;
;;gevlamde;;NLAttradj;
;;gevleid;;NLPartAdj;
;;gevleide;;NLAttradj;
;;gevlekte;;NLAttradj;
;;gevleugeld;;NLPartAdj;
;;gevleugelde;;NLAttradj;
;;gevlijd;;NLPartAdj;
;;gevlochten;;NLPartAdj;
;;gevloeid;;NLPartAdj;
;;gevloekt;;NLPartAdj;
;;gevloerd;;NLPartAdj;
;;gevlogen;;NLPartAdj;
;;gevlucht;;NLPartAdj;
;;gevluchte;;NLAttradj;
;;gevochten;;NLPartAdj;
;;gevoed;;NLPartAdj;
;;gevoede;;NLAttradj
;;gevoederd;;NLPartAdj;
;;gevoegd;;NLPartAdj;
;;gevoeld;;NLPartAdj;
;;gevoelde;;NLAttradj
;;gevoelige;;NLAttradj;
;;gevoeligste;;NLAttradj;
;;gevoelloze;;NLAttradj;
;;gevoelsmatige;;NLAttradj;
;;gevoerd;;NLPartAdj;
;;gevoerde;;NLAttradj;
;;gevoetbald;;NLPartAdj;
;;gevolg;;NLCon;
;;gevolgd;;NLPartAdj;
;;gevolgde;;NLAttradj;
;;gevolmachtigd;;NLPartAdj;
;;gevonden;;NLPartAdj;
;;gevonnist;;NLPartAdj;
;;gevorderd;;NLPartAdj;
;;gevorderde;;NLAttradjCon;
;;gevorkte;;NLAttradj;
;;gevormd;;NLPartAdj;
;;gevormde;;NLAttradj;
;;gevouwen;;NLPartAdj;
;;gevraagd;;NLPartAdj;
;;gevraagde;;NLAttradj;
;;gevreesd;;NLPartAdj;
;;gevreesde;;NLAttradj;
;;gevreeën;;NLPartAdj;
;;gevreten;;NLPartAdj;
;;gevriesdroogde;;NLAttradj
;;gevrijd;;NLPartAdj;
;;gevrijwaard;;NLPartAdj;
;;gevroren;;NLPartAdj;
;;gevuld;;NLPartAdj;
;;gevulde;;NLAttradj;
;;gevuurd;;NLPartAdj;
;;gewaagd;;NLPartAdj;
;;gewaagt;;NLVerb;
;;gewaaid;;NLPartAdj;
;;gewaakt;;NLPartAdj;
;;gewaande;;NLAttradj;
;;gewaarborgd;;NLPartAdj;
;;gewaarborgde;;NLAttradj;
;;gewaardeerd;;NLPartAdj;
;;gewaardeerde;;NLAttradj;
;;gewaarschuwd;;NLPartAdj;
;;gewacht;;NLPartAdj;
;;gewagen;;NLVerb;NLInf;
;;gewalst;;NLPartAdj;
;;gewandeld;;NLPartAdj;
;;gewandelde;;NLAttradj;
;;gewankeld;;NLPartAdj;
;;gewantrouwd;;NLPartAdj;
;;gewapend;;NLPartAdj;
;;gewapende;;NLAttradj;
;;gewapperd;;NLPartAdj;
;;gewatteerde;;NLAttradj;
;;geweand;;NLPartAdj;
;;gewed;;NLPartAdj;
;;geweekt;;NLPartAdj;
;;geweekte;;NLAttradj;
;;geweend;;NLPartAdj;
;;geweerd;;NLPartAdj;
;;geweest;;NLPartrel;NLLinkingverb;
;;geweigerd;;NLPartAdj;
;;geweigerde;;NLAttradj;
;;geweken;;NLPartAdj;
;;gewekt;;NLPartAdj;
;;gewekte;;NLAttradj;
;;geweldadige;;NLAttradj;
;;gewelddadige;;NLAttradj;
;;gewelddadigste;;NLAttradj
;;geweldige;;NLAttradj;
;;geweldigste;;NLAttradj
;;geweldloze;;NLAttradj;
;;geweldsarme;;NLAttradj
;;gewelfd;;NLPartAdj;
;;gewelfde;;NLAttradj;
;;gewemeld;;NLPartAdj;
;;gewend;;NLPartAdj;
;;gewenkt;;NLPartAdj;
;;gewenst;;NLPartAdj;
;;gewenste;;NLAttradj;
;;gewenteld;;NLPartAdj;
;;gewerd;;NLVerb;
;;gewerkt;;NLPartAdj;
;;gewerkte;;NLAttradj;
;;gewervelde;;NLAttradj;
;;gewestelijke;;NLAttradj;
;;geweten;;NLPartCon;
;;gewetenloze;;NLAttradj;
;;gewetensvolle;;NLAttradj;
;;gewette;;NLAttradj;
;;gewettigd;;NLPartAdj;
;;gewettigde;;NLAttradj;
;;geweven;;NLPartAdj;
;;gewezen;;NLPartAdj;
;;gewichtige;;NLAttradj;
;;gewichtigste;;NLAttradj
;;gewichtloze;;NLAttradj;
;;gewied;;NLPartAdj;
;;gewiegd;;NLPartAdj;
;;gewiekste;;NLAttradj;
;;gewijd;;NLPartAdj;
;;gewijde;;NLAttradj;
;;gewijzigd;;NLPartAdj;
;;gewijzigde;;NLAttradj;
;;gewikkeld;;NLPartAdj;
;;gewikkelde;;NLAttradj;
;;gewikt;;NLPartAdj;
;;gewild;;NLPartAdj;
;;gewilde;;NLAttradj;
;;gewillige;;NLAttradj;
;;gewinkeld;;NLPartAdj;
;;gewipt;;NLPartAdj;
;;gewisse;;NLAttradj;
;;gewisseld;;NLPartAdj;
;;gewisselde;;NLAttradj;
;;gewist;;NLPartAdj;
;;gewit;;NLPartAdj;
;;gewitte;;NLAttradj;
;;gewoed;;NLPartAdj;
;;gewoekerd;;NLPartAdj;
;;gewoeld;;NLPartAdj;
;;gewogen;;NLPartAdj;
;;gewokt;;NLPartAdj;
;;gewokte;;NLAttradj;
;;gewonde;;NLAttradjCon;
;;gewone;;NLAttradj;
;;gewonere;;NLAttradj
;;gewonnen;;NLPartAdj;
;;gewonnnen;;NLPartAdj;
;;gewoond;;NLPartAdj;
;;gewoonlijke;;NLAttradj
;;gewoonste;;NLAttradj;
;;gewoonweg;;NLAdvStruct;
;;geworden;;NLRelAux;NLPartrel;NLLinkingverb;
;;geworpen;;NLPartAdj;
;;geworsteld;;NLPartAdj;
;;geworteld;;NLPartAdj;
;;gewortelde;;NLAttradj;
;;geworven;;NLPartAdj;
;;gewraakt;;NLPartAdj;
;;gewraakte;;NLAttradj;
;;gewreven;;NLPartAdj;
;;gewrichtsdragende;;NLAttradj
;;gewriemeld;;NLPartAdj;
;;gewrikt;;NLPartAdj;
;;gewroet;;NLPartCon;
;;gewroken;;NLPartAdj;
;;gewrongen;;NLPartAdj;
;;gewuifd;;NLPartAdj;
;;gewurgd;;NLPartAdj;
;;gewurgde;;NLAttradj
;;gewurmd;;NLPartAdj;
;;gezaagd;;NLPartAdj;
;;gezaagde;;NLAttradj;
;;gezaaid;;NLPartAdj;
;;gezaaide;;NLAttradj;
;;gezadeld;;NLPartAdj;
;;gezaghebbende;;NLAttradjCon;
;;gezagsgetrouwe;;NLAttradj;
;;gezakt;;NLPartAdj;
;;gezakte;;NLAttradj
;;gezamelijke;;NLAttradj;
;;gezamenlijke;;NLAttradj;
;;gezandstraald;;NLPartAdj;
;;gezandstraalde;;NLAttradj;
;;gezapige;;NLAttradj;
;;gezeefd;;NLPartAdj;
;;gezeefde;;NLAttradj;
;;gezegd;;NLPartAdj;
;;gezegeld;;NLPartAdj;
;;gezegend;;NLPartAdj;
;;gezegende;;NLAttradj;
;;gezegevierd;;NLPartAdj;
;;gezeild;;NLPartAdj;
;;gezellige;;NLAttradj;
;;gezelligste;;NLAttradj;
;;gezengd;;NLPartAdj;
;;gezet;;NLPartAdj;
;;gezeteld;;NLPartAdj;
;;gezeten;;NLPartAdj;
;;gezette;;NLAttradj;
;;gezeuld;;NLPartAdj;
;;gezeurd;;NLPartAdj;
;;gezeverd;;NLPartAdj;
;;gezichtloze;;NLAttradj
;;gezichtsloze;;NLAttradj;
;;gezien;;NLPartrel;
;;geziene;;NLAttradj;
;;gezinde;;NLAttradj;
;;gezinspeeld;;NLPartAdj;
;;gezinsvriendelijke;;NLAttradj;
;;gezocht;;NLPartAdj;
;;gezochte;;NLAttradj;
;;gezoend;;NLPartAdj;
;;gezoet;;NLPartAdj;
;;gezoete;;NLAttradj;
;;gezogen;;NLPartAdj;
;;gezonde;;NLAttradj;
;;gezonden;;NLPartAdj;
;;gezondere;;NLAttradj;
;;gezondheidsbevorderende;;NLAttradj
;;gezondigd;;NLPartAdj;
;;gezondste;;NLAttradj;
;;gezongen;;NLPartAdj;
;;gezonken;;NLPartAdj;
;;gezoogd;;NLPartAdj;
;;gezoomd;;NLPartAdj;
;;gezoomde;;NLAttradj
;;gezopen;;NLPartAdj;
;;gezorgd;;NLPartAdj;
;;gezouten;;NLAttradj
;;gezucht;;NLPartCon;
;;gezuiverd;;NLPartAdj;
;;gezuiverde;;NLAttradj;
;;gezwaaid;;NLPartAdj;
;;gezweefd;;NLPartAdj;
;;gezweet;;NLPartAdj;
;;gezwegen;;NLPartAdj;
;;gezwenkt;;NLPartAdj;
;;gezwicht;;NLPartAdj;
;;gezwierd;;NLPartAdj;
;;gezwinde;;NLAttradj
;;gezwoegd;;NLPartAdj;
;;gezwollen;;NLPartAdj;
;;gezwommen;;NLPartAdj;
;;gezworen;;NLPartAdj;
;;gezworven;;NLPartAdj;
;;geänticoaguleerd;;NLPartAdj;
;;geëcarteerd;;NLPartAdj;
;;geëerbiedigd;;NLPartAdj;
;;geëerbiedigde;;NLAttradj
;;geëerd;;NLPartAdj;
;;geëerde;;NLAttradj
;;geëest;;NLPartAdj;
;;geëffend;;NLPartAdj;
;;geëigend;;NLPartAdj;
;;geëigende;;NLAttradj;
;;geëindigd;;NLPartAdj;
;;geëist;;NLPartAdj;
;;geëiste;;NLAttradj;
;;geëlektrocuteerd;;NLPartAdj;
;;geëlimineerd;;NLPartAdj;
;;geëmailleerde;;NLAttradj;
;;geëmancipeerd;;NLPartAdj;
;;geëmancipeerde;;NLAttradj;
;;geëmigreerd;;NLPartAdj;
;;geëmigreerde;;NLAttradj;
;;geëmotioneerd;;NLPartAdj;
;;geëmotioneerde;;NLAttradj;
;;geëngageerd;;NLPartAdj;
;;geëngageerde;;NLAttradj;
;;geënsceneerd;;NLPartAdj;
;;geënsceneerde;;NLAttradj
;;geënte;;NLAttradj;
;;geënterd;;NLPartAdj;
;;geëpileerd;;NLPartAdj;
;;geëpileerde;;NLAttradj
;;geërfd;;NLPartAdj;
;;geërfde;;NLAttradj;
;;geërgerd;;NLPartAdj;
;;geërgerde;;NLAttradj
;;geërodeerd;;NLPartAdj;
;;geëscaleerd;;NLPartAdj;
;;geëscaleerde;;NLAttradj;
;;geëscorteerd;;NLPartAdj;
;;geëtaleerd;;NLPartAdj;
;;geëtst;;NLPartAdj;
;;geëvacueerd;;NLPartAdj;
;;geëvacueerde;;NLAttradjCon;
;;geëvalueerd;;NLPartAdj;
;;geëvenaard;;NLPartAdj;
;;geëvenredigd;;NLPartAdj;
;;geëvolueerd;;NLPartAdj;
;;geëvolueerde;;NLAttradj;
;;geëxalteerde;;NLAttradj
;;geëxciseerd;;NLPartAdj;
;;geëxecuteerd;;NLPartAdj;
;;geëxecuteerde;;NLAttradj;
;;geëxideerd;;NLPartAdj;
;;geëxiseerd;;NLPartAdj;
;;geëxpandeerde;;NLAttradj
;;geëxperimenteerd;;NLPartAdj;
;;geëxplodeerd;;NLPartAdj;
;;geëxploiteerd;;NLPartAdj;
;;geëxploreerd;;NLPartAdj;
;;geëxporteerd;;NLPartAdj;
;;geëxposeerde;;NLAttradj;
;;geëxterioriseerd;;NLPartAdj;
;;geëxtrapoleerd;;NLPartAdj;
;;geëxtrudeerd;;NLPartAdj;
;;geëxtrudeerde;;NLAttradj
;;geïdealiseerd;;NLPartAdj;
;;geïdealiseerde;;NLAttradj
;;geïdentificeerd;;NLPartAdj;
;;geïdentificeerde;;NLAttradj;
;;geïdentificieerd;;NLPartAdj;
;;geïllustreerd;;NLPartAdj;
;;geïllustreerde;;NLAttradj;
;;geïmiteerd;;NLPartAdj;
;;geïmmobiliseerd;;NLPartAdj;
;;geïmplanteerd;;NLPartAdj;
;;geïmplementeerd;;NLPartAdj;
;;geïmplementeerde;;NLAttradj;
;;geïmpliceerd;;NLPartAdj;
;;geïmponeerd;;NLPartAdj;
;;geïmporteerd;;NLPartAdj;
;;geïmporteerde;;NLAttradj;
;;geïmpregneerd;;NLPartAdj;
;;geïmproviseerd;;NLPartAdj;
;;geïmproviseerde;;NLAttradj;
;;geïncarneerde;;NLAttradj
;;geïncasseerd;;NLPartAdj;
;;geïncasseerde;;NLAttradj;
;;geïncideerd;;NLPartAdj;
;;geïnd;;NLPartAdj;
;;geïnde;;NLAttradj;
;;geïndexeerd;;NLPartAdj;
;;geïndiceerd;;NLPartAdj;
;;geïndividualiseerde;;NLAttradj
;;geïndoctrineerd;;NLPartAdj;
;;geïnduceerd;;NLPartAdj;
;;geïndustrialiseerde;;NLAttradj;
;;geïnfecteerd;;NLPartAdj;
;;geïnfecteerde;;NLAttradj;
;;geïnfiltreerd;;NLPartAdj;
;;geïnformeerd;;NLPartAdj;
;;geïnformeerde;;NLAttradj;
;;geïnitieerde;;NLAttradj
;;geïnjecteerd;;NLPartAdj;
;;geïnjecteerde;;NLAttradj;
;;geïnspecteerd;;NLPartAdj;
;;geïnspireerd;;NLPartAdj;
;;geïnspireerde;;NLAttradj;
;;geïnstalleerd;;NLPartAdj;
;;geïnstalleerde;;NLAttradj;
;;geïnstrueerd;;NLPartAdj;
;;geïntegreerd;;NLPartAdj;
;;geïntegreerde;;NLAttradj;
;;geïnteresseerd;;NLPartAdj;
;;geïnteresseerde;;NLAttradjCon;
;;geïnterneerd;;NLPartAdj;
;;geïnterneerde;;NLAttradj;
;;geïnterpreteerd;;NLPartAdj;
;;geïnterviewd;;NLPartAdj;
;;geïntimideerd;;NLPartAdj;
;;geïntrigeerd;;NLPartAdj;
;;geïntroduceerd;;NLPartAdj;
;;geïntubeeerde;;NLAttradj
;;geïnventariseerd;;NLPartAdj;
;;geïnvesteerd;;NLPartAdj;
;;geïnvesteerde;;NLAttradj;

;;geïrriteerde;;NLAttradj;
;;geïsoleerd;;NLPartAdj;
;;geïsoleerde;;NLAttradj;
;;geülcereerd;;NLPartAdj;
;;geüniformeerd;;NLPartAdj;
;;geüniformeerde;;NLAttradjCon;
;;ghanese;;NLAttradj;
;;gidsen;;NLRelCon;NLInfCon;
;;gidst;;NLVerb;
;;gidste;;NLVerb;
;;giechel;;NLStemCon;NLRelCon;
;;giechelde;;NLVerb;
;;giechelen;;NLVerb;NLInf;
;;giechelende;;NLAttradj;
;;giechelt;;NLVerb;
;;gierde;;NLVerb;
;;gierden;;NLVerb;
;;gierende;;NLAttradj;
;;gierige;;NLAttradj;
;;giert;;NLVerb;
;;giet;;NLVerb;
;;gieten;;NLVerb;NLInf;
;;gietende;;NLAttradj;
;;gietijzeren;;NLAttradj
;;gifgroene;;NLAttradj;
;;giftige;;NLAttradj;
;;giftigste;;NLAttradj;
;;gigantische;;NLAttradj;
;;gijzelde;;NLVerb;
;;gijzelden;;NLVerb;
;;gijzelen;;NLVerb;NLInf;
;;gijzelt;;NLVerb;
;;gilde;;NLRelCon;
;;gilden;;NLRelCon;NLPlural;
;;gillen;;NLVerb;NLInf;
;;gillende;;NLAttradj;
;;gilt;;NLVerb;
;;ginds;;NLAdvPlace;
;;ging dood;;NLVerb;
;;ging van start;;NLVerb;
;;ging;;NLRelAux;NLVerb;
;;gingelomse;;NLAttradj;
;;gingen dood;;NLVerb;
